province;red;green;blue;x;x
3283;229;214;223;Zhenyuan;x
3284;32;181;75;Cengong;x
3285;154;17;82;Tongren;x
3286;205;188;194;Dejiang;x
3287;46;72;10;Heyunzhen;x
3288;185;172;55;Zhoujia Wanzi;x
3289;218;193;221;Sanya;x
3290;205;159;170;Changgongcun;x
3291;0;140;189;Lingshui Li;x
3292;19;170;115;Shuangxi;x
3293;24;42;54;Xinmin;x
3294;74;65;57;Wenchang;x
3295;235;163;229;Haikou;x
3296;24;165;66;Lingao;x
3297;17;78;252;Ningyuan;x
3298;97;38;17;Chenzhou;x
3299;25;54;249;Yongzhou;x
3300;48;35;30;Hengyang;x
3301;169;119;235;You;x
3302;84;52;58;Shuangfeng;x
3303;17;112;115;Shaoyang;x
3304;224;158;34;Simenqianzhen;x
3305;97;190;60;Anhua;x
3306;62;21;65;Changsha;x
3307;146;59;42;Yueyang;x
3308;205;11;41;Changde;x
3309;53;250;131;Shimen;x
3310;192;218;138;Wentangwan;x
3311;112;9;47;Zhangjiajie;x
3312;48;0;36;Guzhang;x
3313;135;80;74;Litouju;x
3314;76;60;64;Xinhuang Dong;x
3315;69;148;224;Huitong;x
3316;99;50;216;Tongdao Dong;x
3317;133;29;94;Suichuan;x
3318;134;189;109;Ganzhou;x
3319;171;7;234;Longnan;x
3320;218;152;100;Xunwu;x
3321;1;136;120;Chengjiangzhen;x
3322;6;84;126;Dawuli;x
3323;85;60;121;Shicheng;x
3324;118;234;70;Guangchang;x
3325;83;123;119;Jian;x
3326;155;131;55;Yichun;x
3327;169;49;74;Zhangshu;x
3328;54;212;245;Fuzhou;x
3329;69;42;229;Yifeng;x
3330;39;102;149;Xiushui;x
3331;18;50;60;Wuning;x
3332;255;230;51;Nanchang;x
3333;241;125;126;Gongqingcheng;x
3334;146;10;118;Hukou;x
3335;236;49;0;Jingdezhen;x
3336;199;136;61;Maoxicun;x
3337;109;226;183;Wuyuan;x
3338;39;10;218;Shangrao;x
3339;227;41;28;Shanghang;x
3340;255;127;155;Wuping;x
3341;119;92;150;Dongshan;x
3342;5;2;202;Yongding;x
3343;13;226;234;Xiamen;x
3344;93;79;142;Neixi;x
3345;244;144;43;Longyan;x
3346;218;47;147;Qingliu;x
3347;223;166;172;Quanzhou_2;x
3348;199;31;143;Dehua;x
3349;202;6;75;Sanming;x
3350;197;0;141;Jianning;x
3351;55;72;205;Taining;x
3352;59;7;32;Nanping;x
3353;17;196;56;Baizhongzhen;x
3354;227;24;32;Xianyou;x
3355;64;195;58;Putian;x
3356;159;243;179;Pingtan;x
3357;174;45;150;Yongtai;x
3358;97;233;163;Feijiping;x
3359;198;54;73;Wuyishan;x
3360;236;126;150;Sanliyuan;x
3361;96;246;218;Gutian;x
3362;105;249;10;Luolianxiang;x
3363;175;110;80;Fuzhou_2;x
3364;3;140;240;Ningde;x
3365;61;82;221;Zhenghe;x
3366;1;227;49;Pucheng;x
3367;129;8;76;Xiapu;x
3368;94;138;230;Zherong;x
3369;40;243;22;Taishun;x
3370;114;101;122;Jingning She;x
3371;170;39;74;Songyang;x
3372;217;65;43;Changtaizhen;x
3373;69;129;147;Kaihua;x
3374;220;154;130;Quzhou;x
3375;211;155;62;Jinhua;x
3376;35;13;164;Yongkang;x
3377;144;132;166;Lishui;x
3378;198;193;145;Wenzhou;x
3379;103;25;122;Yueqing;x
3380;121;15;174;Taoyuancun;x
3381;137;117;79;Yiwu;x
3382;156;143;24;Jiande;x
3383;34;249;192;Chenjiawu;x
3384;190;5;6;Taizhou;x
3385;246;131;22;Duqiaozhen;x
3386;114;24;254;Tiantai;x
3387;139;80;165;Sanmen;x
3388;246;150;96;Zhukengcun;x
3389;154;154;191;Tonglu;x
3390;100;45;243;Zhuji;x
3391;214;122;162;Shengzhou;x
3392;252;245;213;Ninghai;x
3393;194;200;241;Ningbo;x
3394;233;38;174;Cixi;x
3395;169;230;180;Shaoxing;x
3396;238;202;21;Huzhou;x
3397;107;5;231;Hangzhou;x
3398;177;202;219;Jiaxing;x
3399;121;93;1;Jiashan;x
3400;150;100;213;Shengsi;x
3401;70;178;239;Derongmaxiang;x
3402;19;29;226;Manigangezhen;x
3403;124;25;162;Sertar;x
3404;58;244;156;Ngawa;x
3405;164;109;5;Dawu;x
3406;104;180;129;Xinlong;x
3407;157;155;211;Baiyu;x
3408;100;169;25;Zoige;x
3409;91;10;212;Jiangyou;x
3410;87;9;194;Mao;x
3411;103;44;56;Wenchuan;x
3412;70;163;196;Luding;x
3413;74;75;116;Kangding;x
3414;80;106;130;Litang;x
3415;22;195;146;Derong;x
3416;255;3;114;Shawanxiang;x
3417;172;17;222;Jiulong;x
3418;107;96;236;Panzhihua;x
3419;20;227;125;Liangshan;x
3420;225;13;37;Meigu;x
3421;51;35;87;Leshan;x
3422;152;92;89;Meishan;x
3423;40;52;10;Chengdu;x
3424;27;213;73;Yanting;x
3425;57;0;80;Suining;x
3426;221;10;26;Guangan;x
3427;218;178;142;Nanchong;x
3428;253;156;127;Guangyuan;x
3429;72;158;165;Bazhong;x
3430;157;105;83;Dazhou;x
3431;161;78;198;Yibin;x
3432;222;81;213;Xingwen;x
3433;222;9;44;Luzhou;x
3434;132;172;92;Matouzhen;x
3435;33;29;189;Zhushanzhen;x
3436;131;121;212;Tongliang;x
3437;103;7;118;Yubei;x
3438;185;183;133;Yongchuan;x
3439;7;117;197;Jumeizhen;x
3440;252;58;67;Jiangjin;x
3441;86;202;67;Banan;x
3442;212;253;111;Youfang;x
3443;170;165;4;Wulong;x
3444;146;7;237;Pengshui;x
3445;217;73;129;Youyang;x
3446;25;168;43;Dianjiang;x
3447;9;162;110;Shizhu;x
3448;38;112;197;Cizhuxiang;x
3449;207;82;190;Gaosuntang;x
3450;64;168;144;Kaizhou;x
3451;231;27;136;Chengkou;x
3452;230;18;21;Wuxi;x
3453;247;73;252;Wushan;x
3454;38;203;156;Lichuan;x
3455;183;130;76;Xianfeng;x
3456;168;25;137;Wufeng;x
3457;130;112;133;Badong;x
3458;107;252;116;Yichang;x
3459;6;100;72;Xingshan;x
3460;174;156;84;Zhuxi;x
3461;183;85;76;Shiyan;x
3462;67;229;125;Gucheng;x
3463;211;176;54;Fang;x
3464;23;46;180;Nanzhang;x
3465;149;155;99;Zhijiang;x
3466;143;223;239;Songzi;x
3467;237;125;3;Jianli;x
3468;199;32;5;Jingzhou;x
3469;99;69;194;Jianli_2;x
3470;94;44;194;Jingmen;x
3471;117;42;99;Shayang;x
3472;14;209;153;Tongcheng;x
3473;200;168;148;Xianning;x
3474;95;139;119;Wujulong;x
3475;141;139;46;Huanggang;x
3476;94;14;1;Huangmei;x
3477;109;152;210;Xiangyang;x
3478;124;249;236;Suizhou;x
3479;254;117;208;Sanligangzhen;x
3480;150;59;159;Dawu_2;x
3481;27;76;56;Xiantao;x
3482;10;35;105;Hannan;x
3483;223;90;230;Wuhan;x
3484;188;122;85;Xinzhou;x
3485;26;154;137;Dongtouwan;x
3486;62;251;106;Ningguo;x
3487;176;47;150;Xuancheng;x
3488;10;189;119;Jing;x
3489;128;18;22;Jixi;x
3490;101;77;239;Huangshan;x
3491;19;3;76;Qimen;x
3492;135;95;15;Dongzhi;x
3493;50;188;29;Guichi;x
3494;221;224;36;Anqing;x
3495;128;131;208;Tongling;x
3496;133;254;151;Yuexi;x
3497;62;107;205;Luan;x
3498;139;65;70;Lujiang;x
3499;166;94;174;Nanling;x
3500;27;200;54;Chaohu;x
3501;206;7;150;Wuhu;x
3502;104;62;0;Langya;x
3503;233;9;160;Mingguang;x
3504;237;193;8;Si;x
3505;232;249;16;Bengbu;x
3506;237;232;44;Hefei;x
3507;234;132;189;Shou;x
3508;187;66;118;Fuyang;x
3509;236;171;16;Bozhou;x
3510;187;240;174;Huaibei;x
3511;121;92;6;Feng;x
3512;59;123;141;Pei;x
3513;183;130;19;Xuzhou;x
3514;38;219;135;Suining_2;x
3515;51;163;14;Qingnian;x
3516;143;184;245;Suqian;x
3517;89;165;31;Donghai;x
3518;202;124;77;Shuyang;x
3519;219;201;141;Guanyun;x
3520;92;90;146;Lianyungang;x
3521;199;42;59;Sihong;x
3522;47;33;177;Siyang;x
3523;202;115;68;Huaian;x
3524;253;251;60;Xiangshui;x
3525;97;38;65;Binhai;x
3526;151;172;236;Jianhu;x
3527;198;74;139;Xuyi;x
3528;110;59;196;Yancheng;x
3529;150;84;69;Dafeng;x
3530;7;61;73;Rudong;x
3531;252;192;84;Luhe;x
3532;135;176;27;Yangzhou;x
3533;109;229;84;Taizhou_2;x
3534;86;45;169;Haian;x
3535;125;15;35;Xiaoming;x
3536;134;143;31;Qidong;x
3537;140;229;81;Nanjing;x
3538;84;95;72;Liyang;x
3539;50;152;204;Jintan;x
3540;198;34;121;Liyang_2;x
3541;100;5;5;Wuxi_2;x
3542;106;117;62;Changzhou;x
3543;44;100;146;Suzhou;x
3544;5;39;123;Qingpu;x
3545;189;119;95;Jinshan;x
3546;144;233;132;Zhangjiagang;x
3547;134;238;17;Taicang;x
3548;186;252;141;Shanghai;x
3549;174;190;250;Heze;x
3550;9;5;221;Dongping;x
3551;46;106;132;Jining;x
3552;152;37;95;Zaozhuang;x
3553;145;38;5;Pingyi;x
3554;161;10;171;Linyi;x
3555;245;196;169;Rizhao;x
3556;162;222;150;Yiyuan;x
3557;93;117;147;Laiwu;x
3558;218;183;82;Jinan;x
3559;86;213;220;Zibo;x
3560;68;251;165;Dongying;x
3561;218;184;21;Weifang;x
3562;225;15;160;Jiaozhou;x
3563;6;202;116;Qingdao;x
3564;30;96;45;Laizhou;x
3565;222;238;1;Xiaoluanjia;x
3566;83;135;223;Yantai;x
3567;135;111;160;Dezhou;x
3568;10;179;70;Wudi;x
3569;194;202;180;Huanghua;x
3570;124;104;100;Nangong;x
3571;3;56;180;Daming;x
3572;241;8;66;Handan;x
3573;238;228;85;Xingtai;x
3574;128;116;25;Julu;x
3575;85;138;121;Longyao;x
3576;219;123;206;Zanhuang;x
3577;17;202;80;Shijiazhuang;x
3578;5;136;195;Shenze;x
3579;160;12;15;Hengshui;x
3580;205;156;190;Baoding;x
3581;73;48;73;Yangyuan;x
3582;234;87;119;Tianjin;x
3583;137;163;16;Beijing;x
3584;45;113;21;Huailai;x
3585;210;216;44;Majunzhuangcun;x
3586;82;196;10;Zhangjiakou;x
3587;189;114;55;Chongli;x
3588;229;183;63;Zhangbei;x
3589;203;86;135;Chicheng;x
3590;53;34;180;Miaotai Zigou;x
3591;76;179;184;Chengde;x
3592;79;250;50;Zunhua;x
3593;189;146;254;Tangshan;x
3594;219;24;161;Qinhuangdao;x
3595;13;13;234;Yuncheng;x
3596;61;121;142;Changzhi;x
3597;115;154;162;Linfen;x
3598;40;131;28;Jiaokou;x
3599;169;231;4;Yushe;x
3600;36;188;22;Yangquan;x
3601;117;88;63;Taiyuan;x
3602;170;124;237;Luliang;x
3603;207;83;214;Shuozhou;x
3604;233;35;222;Datong;x
3605;33;5;147;Zhangye;x
3606;252;180;141;Damanzhen;x
3607;152;79;117;Wuwei;x
3608;12;217;43;Yongdeng;x
3609;240;44;49;Baiyin;x
3610;251;252;112;Lanzhou;x
3611;184;114;167;Dingxi;x
3612;155;76;235;Gannan;x
3613;52;61;35;Maqu;x
3614;166;55;222;Tewo;x
3615;43;86;68;Wushan_2;x
3616;188;96;90;Longnan_2;x
3617;87;104;87;Cheng;x
3618;93;120;63;Tianshui;x
3619;176;185;129;Pingliang;x
3620;167;108;66;Huan;x
3621;43;96;105;Qingyang;x
3622;30;95;69;Guyuan;x
3623;8;37;49;Yinchuan;x
3624;166;231;172;Hanzhong;x
3625;244;48;12;Shiquan;x
3626;90;168;78;Ankang;x
3627;177;196;182;Zhashui;x
3628;188;32;154;Foping;x
3629;241;118;136;Taibai;x
3630;80;77;152;Baoji;x
3631;251;62;71;Xian;x
3632;7;229;32;Xunyi;x
3633;69;5;43;Heyang;x
3634;201;134;227;Luochuan;x
3635;82;8;92;Yanan;x
3636;213;180;247;Zizhou;x
3637;154;247;86;Wuqi;x
3638;191;137;40;Yulin;x
3639;43;44;51;Gaohaigou;x
3640;27;118;168;Xichuan;x
3641;0;6;86;Nanyang;x
3642;163;172;101;Biyang;x
3643;107;39;44;Sanmenxia;x
3644;204;59;100;Luoyang;x
3645;231;245;157;Pingdingshan;x
3646;160;52;217;Zhumadian;x
3647;20;152;121;Xinyang;x
3648;241;11;33;Xincai;x
3649;168;143;9;Gushi;x
3650;227;190;21;Yongcheng;x
3651;26;204;59;Luyi;x
3652;179;156;65;Shangqiu;x
3653;111;147;1;Fugou;x
3654;111;10;94;Xuchang;x
3655;254;133;209;Zhengzhou;x
3656;85;132;255;Xinmi;x
3657;190;254;96;Jili;x
3658;195;56;148;Jiaozuo;x
3659;216;164;197;Huojia;x
3660;24;65;59;Linzhou;x
3661;231;47;40;Anyang;x
3662;113;211;172;Hebi;x
3663;255;54;182;Changyuan;x
3664;195;76;30;Puyang;x
3665;108;132;167;Kaifeng;x
3666;214;207;131;Lankao;x
3667;20;54;7;Haibei;x
3668;174;102;61;Haidong;x
3669;228;115;112;Huangnan;x
3670;244;221;246;Tongde;x
3671;133;125;96;Golog;x
3672;201;216;53;Xueshan;x
3673;212;52;42;Jomda;x
3674;50;142;8;Goibo;x
3675;243;216;233;Zhayuzhen;x
3676;230;97;221;Juemaxiang;x
3677;135;111;173;Kedah;x
3678;11;37;48;Pattani;x
3679;74;67;220;Kota Bharu;x
3680;14;45;237;Temenggor;x
3681;51;120;245;Ipoh;x
3682;189;62;216;Penang;x
3683;111;3;217;Sabak;x
3684;221;180;136;Kampar;x
3685;67;139;133;Kuala Lipis;x
3686;137;170;7;Gua Musang;x
3687;146;217;71;Dabong;x
3688;233;96;165;Terengganu;x
3689;215;46;224;Kuantan;x
3690;207;109;240;Temerloh;x
3691;169;23;93;Bentong;x
3692;98;90;214;Kuala Lumpur;x
3693;245;235;101;Seremban;x
3694;65;57;172;Bahau;x
3695;68;177;61;Malacca;x
3696;205;255;225;Endau;x
3697;1;65;29;Segamat;x
3698;82;218;80;Batu Pahat;x
3699;110;131;118;Mersing;x
3700;57;26;241;Johor Bahru;x
3701;72;219;117;Singapore;x
3702;115;137;73;Rupat_2;x
3703;69;132;203;Lukit;x
3704;254;8;216;Kelomang;x
3705;114;123;12;Batam;x
3706;158;185;149;Kangboi;x
3707;202;17;43;Galang;x
3708;173;50;218;Teban;x
3709;118;230;62;Djago;x
3710;124;48;198;Sambau;x
3711;26;138;238;Letong;x
3712;212;40;198;Terempa;x
3713;241;240;63;Ranai;x
3714;208;62;102;Monggok;x
3715;170;43;255;Campbell Bay;x
3716;105;43;255;Indira Bazar;x
3717;68;151;255;Port Blair;x
3718;35;43;188;Lakshmanpur;x
3719;68;151;56;Sundergarh;x
3720;68;21;56;Billiground;x
3721;152;132;188;Khudirampur;x
3722;16;50;35;Banda Aceh;x
3723;230;108;226;Jeunieb;x
3724;77;8;169;Meulaboh;x
3725;0;72;30;Manggeng;x
3726;86;82;71;Blangkejeren;x
3727;168;68;20;Kutabagok;x
3728;187;171;183;Langsa;x
3729;18;8;129;Sidikalang;x
3730;105;248;70;Medan;x
3731;132;24;136;Tanjung Balai;x
3732;176;249;245;Sibolga;x
3733;240;2;46;Batahan;x
3734;248;156;56;Naibos;x
3735;244;89;66;Lahewa;x
3736;75;13;47;Baruju;x
3737;204;18;152;Sibabau;x
3738;172;47;241;Bukittinggi;x
3739;15;88;38;Perbaungan;x
3740;193;141;231;Mandarsah;x
3741;64;64;141;Pasir Pengaraian;x
3742;1;233;207;Payakumbuh;x
3743;39;7;137;Padang;x
3744;161;119;81;Painan;x
3745;200;113;110;Sitiung;x
3746;224;255;20;Bangkinang;x
3747;31;244;66;Pekanbaru;x
3748;17;176;108;Duri;x
3749;59;100;20;Dumai;x
3750;91;51;187;Siak Sri Indrapura;x
3751;45;9;123;Tembilahan;x
3752;253;75;211;Doesoenkeboeng;x
3753;183;18;44;Sungai Penuh;x
3754;225;150;137;Pauh;x
3755;128;60;117;Jambi;x
3756;107;165;228;Lubuklinggau;x
3757;59;173;155;Keluang;x
3758;128;140;34;Muara Enim;x
3759;227;32;46;Lunggajan;x
3760;188;44;107;Palembang;x
3761;2;112;47;Atartulung;x
3762;184;191;89;Talang Batu;x
3763;0;30;246;Sungai Selan;x
3764;183;237;58;Simnangpesa;x
3765;120;49;15;Semarang;x
3766;64;152;86;Purwodadi;x
3767;215;121;8;Kembang;x
3768;125;7;6;Blora;x
3769;119;85;189;Tuban;x
3770;150;164;109;Madiun;x
3771;37;229;2;Malang;x
3772;212;62;110;Surabaya;x
3773;18;110;140;Gresik;x
3774;189;28;96;Probolinggo;x
3775;149;170;142;Banyuwangi;x
3776;66;111;116;Baliga;x
3777;241;174;181;Denpasar;x
3778;130;155;187;Songai;x
3779;253;116;44;Sangkapura;x
3780;221;215;143;Sambas;x
3781;181;152;181;Singkawang;x
3782;181;113;196;Mempawah;x
3783;100;59;170;Pontianak;x
3784;168;181;87;Telukbatang;x
3785;208;53;0;Nagatajap;x
3786;0;139;171;Pesaguan;x
3787;105;126;54;Tengkiduk;x
3788;213;234;185;Paku;x
3789;159;255;199;Bonti;x
3790;223;101;0;Tukas;x
3791;191;185;0;Ensibau;x
3792;107;159;0;Poso;x
3793;102;88;65;Ukit Ukit;x
3794;129;68;96;Nangah Seloewa;x
3795;128;202;146;Kualajelai;x
3796;34;26;86;Koealasapo;x
3797;169;176;47;Taman;x
3798;109;133;213;Kartika Bhakti;x
3799;153;55;63;Basawang;x
3800;0;87;75;Sampit;x
3801;235;44;89;Tandjoengwaringin;x
3802;0;159;72;Pangke;x
3803;185;77;116;Lahang;x
3804;160;223;0;Toembang Napoei;x
3805;76;178;129;Pundu;x
3806;142;113;72;Pagatan;x
3807;65;0;96;Bahaur;x
3808;145;46;160;Palangkaraya;x
3809;241;88;92;Babai;x
3810;101;29;22;Kalasin_2;x
3811;48;61;45;Muara Teweh;x
3812;12;191;0;Sawo;x
3813;10;116;123;Pembeliangan;x
3814;225;255;96;Long Lurah;x
3815;124;145;52;Tanahkoening;x
3816;75;90;124;Lasan;x
3817;126;140;145;Longpahangai;x
3818;159;186;255;Gunungritan;x
3819;177;97;75;Longdjanew;x
3820;159;255;187;Tintang;x
3821;57;146;125;Gunungtabur;x
3822;255;158;96;Talisajan;x
3823;255;32;32;Bontang;x
3824;70;101;38;Samarinda;x
3825;205;255;96;Muarakaman;x
3826;0;255;189;Balikpapan;x
3827;51;93;93;Namis;x
3828;159;31;0;Tanahgrogot;x
3829;160;77;105;Kupangnuding;x
3830;255;238;191;Kandangan;x
3831;85;166;180;Banjarbaru;x
3832;7;142;168;Serian;x
3833;187;112;34;Sri Aman;x
3834;234;138;163;Roban;x
3835;52;95;216;Aging;x
3836;248;62;235;Sibu;x
3837;85;252;6;Song;x
3838;173;3;59;Kapit;x
3839;217;150;128;Belaga;x
3840;188;6;17;Mukah;x
3841;208;164;173;Bintulu;x
3842;222;247;156;Tatau;x
3843;182;254;148;Bangar;x
3844;185;25;122;Sebauh;x
3845;211;243;216;Long Murum;x
3846;242;23;55;Miri;x
3847;207;189;138;Bandar Seri Begawan;x
3848;145;202;34;Limbang;x
3849;119;17;152;Marudi;x
3850;126;172;230;Pa Dali;x
3851;194;248;65;Sipitang;x
3852;40;130;19;Beaufort;x
3853;53;58;131;Keningau;x
3854;203;101;112;Donggongon;x
3855;200;73;125;Tuaran;x
3856;134;239;27;Ranau;x
3857;254;94;219;Golong;x
3858;17;111;111;Kampong Salulong;x
3859;192;212;224;Nabawan;x
3860;72;159;36;Lahad Datu;x
3861;117;222;219;Tawau;x
3862;251;102;39;Semporna;x
3863;79;34;3;Bongao;x
3864;143;129;190;Pandami;x
3865;79;113;115;Tarakan;x
3866;107;80;83;Penai;x
3867;113;43;186;Sintang;x
3868;203;181;150;Nanga Sokan;x
3869;28;232;185;Limbuak;x
3870;237;151;7;Jolo;x
3871;155;139;183;Taketomi;x
3872;225;205;212;Ishigaki;x
3873;164;155;170;Miyakojima;x
3874;91;44;76;Kumejima;x
3875;165;38;93;Zamami;x
3876;87;28;119;Itoman;x
3877;190;130;221;Okinawa;x
3878;140;213;222;Nago;x
3879;181;36;135;Izena;x
3880;63;19;49;Tokunoshima;x
3881;215;152;249;Setouchi;x
3882;102;69;119;Amami;x
3883;63;8;10;Jeju;x
3884;188;103;106;Pyoseon;x
3885;221;207;192;Namhae;x
3886;212;17;86;Geoje;x
3887;173;135;221;Tsushima;x
3888;173;93;221;Iki;x
3889;160;48;51;Ulleung;x
3890;140;255;222;Sakhalinsk;x
3891;30;255;191;Kunashir;x
3892;88;66;175;Kadan;x
3893;226;74;39;Langkawi;x
3894;164;39;170;Koh Samui;x
3895;166;139;80;Calayan;x
3896;0;2;0;Dummy;x
3897;38;247;131;Tinogboc;x
3898;161;194;165;Coast of Kyakpu;x
3899;65;198;156;Coast of Pathein;x
3900;201;204;220;Coast of Thaton;x
3901;48;82;67;Andaman Coast;x
3902;2;231;94;Andaman Sea;x
3903;12;143;148;West Malacca Strait;x
3904;204;88;51;Coast of Sabang;x
3905;74;228;75;Coast of Meulaboh;x
3906;174;55;166;Coast of Tanahbala;x
3907;92;51;141;Central Malacca Strait;x
3908;148;89;212;East Malacca Strait;x
3909;189;113;146;Bintanas;x
3910;50;152;129;Bangka Beitung Islands;x
3911;119;176;153;Coast of Semarang;x
3912;0;136;191;Coast of Denpasar;x
3913;133;158;165;East Java Sea;x
3914;108;77;56;Central Java Sea;x
3915;165;117;56;West Java Sea;x
3916;91;201;139;West  Singapore Sea;x
3917;74;190;194;East Singapore Sea;x
3918;226;135;183;Terengganu Coast;x
3919;63;217;255;Gulf of Thailand;x
3920;44;211;107;Chao Phraya Delta;x
3921;139;125;79;Mekong Delta;x
3922;152;105;136;South Riau Archipelago;x
3923;112;112;13;North Riau Archipelago;x
3924;141;75;16;East Riau Archipelago;x
3925;45;91;117;Serian Coast;x
3926;144;61;161;Sibu Coast;x
3927;31;99;200;Coast of Miri;x
3928;148;24;179;Coast of Beaufort;x
3929;229;234;96;Coast of Kanh Hoa;x
3930;40;132;166;South Paracel Sea;x
3931;60;134;47;Coast of Golong;x
3932;199;175;108;Coast of Tawau;x
3933;245;0;188;Coast of Pandami;x
3934;87;159;238;Bongao Coast;x
3935;61;207;92;Tintang Coast;x
3936;21;79;28;Samarinda Coast;x
3937;242;100;151;Jolo Coast;x
3938;94;179;58;Narra Coast;x
3939;145;83;125;Coast of Batarazza;x
3940;181;176;216;North Paracel Sea;x
3941;62;68;86;Coast of Puerto Princesa;x
3942;129;219;77;Coast of El Nido;x
3943;255;119;158;Coast of Roxas;x
3944;97;193;232;Coast of Coron;x
3945;4;124;8;Coast of San Jose;x
3946;95;156;252;Coast of Estancia;x
3947;186;104;241;Coast of Kalibo;x
3948;123;96;39;Catanauan Gulf;x
3949;145;233;184;Batangas Gulf;x
3950;139;56;31;Alaminos Coast;x
3951;159;126;103;Laoag Coast;x
3952;201;87;117;North West Calayan Sea;x
3953;110;101;214;Coast of Pingtung;x
3954;39;103;145;Basco Archipelago;x
3955;245;147;49;Coast of Calayan;x
3956;37;87;83;Aparri Coast;x
3957;233;138;205;Burdeos Gulf;x
3958;197;202;99;Daet Gulf;x
3959;110;121;191;Paranas Coast;x
3960;38;3;54;Coast of Binh Dinh;x
3961;57;176;219;Coast of Quang Tri;x
3962;125;85;42;Coast of Nghe An;x
3963;158;73;186;Hainan Bay;x
3964;27;99;171;Lingshui Li Coast;x
3965;205;189;163;Xumen Coast;x
3966;29;46;81;Zhujiang Delta;x
3967;57;53;47;Shanwei Coast;x
3968;100;91;86;Taichung Coast;x
3969;22;148;144;Taitung Coast;x
3970;212;21;24;Hualien Coast;x
3971;72;51;30;Luolianxiang Coast;x
3972;78;107;137;Taipei Coast;x
3973;78;146;108;Taketomi Archipelago;x
3974;127;196;159;Miyakojima Archipelago;x
3975;246;228;198;North Miyakojima Sea;x
3976;166;117;196;Zamami Archipelago;x
3977;83;120;49;Nago Archipelago;x
3978;186;101;74;Amami Archipelago;x
3979;196;24;136;North Amami Sea;x
3980;25;180;189;Coast of Yakushima;x
3981;189;116;86;East China Sea;x
3982;135;78;76;Coast of Taizhou;x
3983;188;231;152;Yangtze Delta;x
3984;100;69;54;Binhai Coast;x
3985;65;83;15;Hueng He Delta;x
3986;165;167;170;Rizhao Coast;x
3987;24;15;151;Yellow Sea;x
3988;252;0;254;South Yellow Sea;x
3989;236;216;222;Sinan Coast;x
3990;128;147;184;Ganghwaseo Gulf;x
3991;31;205;25;Kaechon Gulf;x
3992;171;166;92;Yantai Gulf;x
3993;123;125;126;Tianjin Gulf;x
3994;73;64;78;Coast of Jeju;x
3995;91;88;244;South Japan Sea;x
3996;120;28;27;Coast of Nagasaki;x
3997;210;168;160;Coast of Tsushima;x
3998;147;200;120;Coast of Miyazaki;x
3999;205;158;140;Coast of Tokushima;x
4000;86;143;104;Coast of Matsusaka;x
4001;134;105;76;Coast of Oshima;x
4002;82;61;36;Coast of Chiba;x
4003;47;65;13;Coast of Sendai;x
4004;142;85;104;Coast of Aomori;x
4005;56;43;45;Coast of Kunashir;x
4006;31;101;177;Mombetsu Coast;x
4007;96;80;87;Wakkanai Coast;x
4008;161;163;149;Rumoi Coast;x
4009;100;178;188;Nagato Coast;x
4010;100;184;40;Beppu Bay;x
4011;59;93;78;Wakayama Bay;x
4012;87;135;124;Tsuruga Coast;x
4013;66;95;97;Niigata Coast;x
4014;102;61;59;Oga Coast;x
4015;2;156;190;Coast of Gangneung;x
4016;5;110;136;Coast of Kumya;x
4017;215;225;197;Nakhodka Coast;x
4018;226;246;203;Kiju Coast;x
4019;51;17;30;Lake Khanka;x
4020;142;158;22;Lake Chao;x
4021;159;235;129;Lake Tai;x
4022;189;148;138;Lake Poyang;x
4023;128;171;131;Lake Dongting;x
4024;206;245;196;Lake Tonle Sap;x
4025;51;15;29;Chao Phraya;x
4026;138;40;79;Chao Phraya_2;x
4027;114;203;192;Mekong;x
4028;135;223;216;Mekong_2;x
4029;115;190;192;Mekong_3;x
4030;115;203;149;Mekong_4;x
4031;57;95;136;Mekong_5;x
4032;149;88;99;Zhujiang;x
4033;182;88;98;Zhujiang_2;x
4034;208;116;98;Zhujiang_3;x
4035;228;126;98;Zhujiang_4;x
4036;228;168;117;Zhujiang_5;x
4037;184;173;122;Yangtze;x
4038;156;139;100;Yangtze_2;x
4039;135;118;77;Yangtze_3;x
4040;115;100;65;Yangtze_4;x
4041;87;76;49;Yangtze_5;x
4042;74;64;42;Yangtze_6;x
4043;54;46;27;Yangtze_7;x
4044;235;194;99;Yangtze_8;x
4045;235;221;73;Yangtze_9;x
4046;24;68;71;Hueng_He;x
4047;23;85;89;Hueng_He_2;x
4048;16;121;133;Hueng_He_3;x
4049;17;137;150;Hueng_He_4;x
4050;17;153;168;Hueng_He_5;x
4051;18;170;196;Hueng_He_6;x
4052;255;126;79;Lake Biwa;x
4053;166;12;19;San Mariano;x
4054;40;96;191;Maria Aurora;x
4055;209;85;205;Ko Samet;x
4056;209;50;58;Ifugao;x
4057;218;62;44;Bulacan;x
4058;219;51;54;Pampanga;x
4059;118;107;99;Yala;x
4060;228;120;176;Narathiwat;x
4061;126;75;11;Satun;x
4062;25;80;246;Tahunan;x
4063;127;255;242;Pekalongan;x
4064;0;48;255;Bandung;x
4065;107;232;46;Jakarta;x
4066;207;50;159;Labuhan;x
4067;64;255;230;Negara;x
4068;108;95;56;Buleleng;x
4069;107;158;255;Mekong;x
4070;255;42;10;Mekong;x
4071;22;173;255;Basilan;x
4072;147;235;255;Zamboanga;x
4073;193;194;255;Baliguian;x
4074;209;163;255;Kabankalan;x
4075;255;250;165;Bacolod;x
